wavenumber_cm1,absorbance
907.0000,0.069907
907.0000,0.066012
908.0000,0.064521
908.0000,0.062902
909.0000,0.059559
909.0000,0.055955
910.0000,0.052613
910.0000,0.050055
911.0000,0.049739
911.0000,0.047704
912.0000,0.044473
912.0000,0.042679
913.0000,0.042584
913.0000,0.042072
914.0000,0.042081
914.0000,0.041670
915.0000,0.042954
915.0000,0.045671
916.0000,0.049557
916.0000,0.051987
917.0000,0.052431
917.0000,0.054861
917.0000,0.057815
918.0000,0.060769
918.0000,0.063202
919.0000,0.064589
919.0000,0.065843
920.0000,0.067884
920.0000,0.070186
921.0000,0.072228
921.0000,0.072543
922.0000,0.075109
922.0000,0.078461
923.0000,0.081132
923.0000,0.084722
924.0000,0.088445
924.0000,0.090569
925.0000,0.094818
925.0000,0.098515
926.0000,0.103004
926.0000,0.106287
927.0000,0.111830
927.0000,0.115741
928.0000,0.122189
928.0000,0.129847
929.0000,0.134818
929.0000,0.140324
930.0000,0.146225
930.0000,0.153350
930.0000,0.159416
931.0000,0.164565
931.0000,0.169872
932.0000,0.173335
932.0000,0.179647
933.0000,0.180888
933.0000,0.181525
934.0000,0.180337
934.0000,0.180675
935.0000,0.177588
935.0000,0.172803
936.0000,0.166887
936.0000,0.159966
937.0000,0.148426
937.0000,0.139328
938.0000,0.124801
938.0000,0.114573
939.0000,0.101013
939.0000,0.091732
940.0000,0.079088
940.0000,0.071367
941.0000,0.063073
941.0000,0.055807
942.0000,0.048507
942.0000,0.044649
943.0000,0.037963
943.0000,0.034706
944.0000,0.030479
944.0000,0.027951
944.0000,0.026464
945.0000,0.025370
945.0000,0.023077
946.0000,0.021045
946.0000,0.019796
947.0000,0.017478
947.0000,0.015290
948.0000,0.013493
948.0000,0.012347
949.0000,0.012112
949.0000,0.013050
950.0000,0.013050
950.0000,0.013987
951.0000,0.013752
951.0000,0.012608
952.0000,0.010812
952.0000,0.008627
953.0000,0.006311
953.0000,0.004126
954.0000,0.002330
954.0000,0.001186
955.0000,0.000951
955.0000,0.001888
956.0000,0.001888
956.0000,0.001888
957.0000,0.001888
957.0000,0.001888
957.0000,0.001888
958.0000,0.001888
958.0000,0.001888
959.0000,0.001888
959.0000,0.001888
960.0000,0.001888
960.0000,0.001888
961.0000,0.001888
961.0000,0.001888
962.0000,0.001888
962.0000,0.001888
963.0000,0.001888
963.0000,0.001888
964.0000,0.001888
964.0000,0.001888
965.0000,0.001888
965.0000,0.001888
966.0000,0.001888
966.0000,0.001888
967.0000,0.001888
967.0000,0.001888
968.0000,0.001888
968.0000,0.001888
969.0000,0.001888
969.0000,0.001888
970.0000,0.000951
970.0000,0.001186
971.0000,0.002330
971.0000,0.004126
971.0000,0.006311
972.0000,0.008627
972.0000,0.010812
973.0000,0.012608
973.0000,0.013752
974.0000,0.013987
974.0000,0.013050
975.0000,0.013050
975.0000,0.013050
976.0000,0.013050
976.0000,0.013050
977.0000,0.013050
977.0000,0.013050
978.0000,0.013050
978.0000,0.012112
979.0000,0.012347
979.0000,0.013493
980.0000,0.015290
980.0000,0.017478
981.0000,0.019796
981.0000,0.021045
982.0000,0.023077
982.0000,0.026309
983.0000,0.027169
983.0000,0.027509
984.0000,0.029177
984.0000,0.030976
984.0000,0.032645
985.0000,0.033923
985.0000,0.034548
986.0000,0.034262
986.0000,0.035174
987.0000,0.036347
987.0000,0.034469
988.0000,0.035644
988.0000,0.035618
989.0000,0.036505
989.0000,0.038045
990.0000,0.039976
990.0000,0.042038
991.0000,0.043970
991.0000,0.045510
992.0000,0.046397
992.0000,0.046371
993.0000,0.047545
993.0000,0.046606
994.0000,0.046606
994.0000,0.046606
995.0000,0.046606
995.0000,0.046606
996.0000,0.046606
996.0000,0.046606
997.0000,0.046606
997.0000,0.046606
997.0000,0.046606
998.0000,0.045665
998.0000,0.045900
999.0000,0.047050
999.0000,0.048853
1000.0000,0.051988
1000.0000,0.053138
1000.0000,0.054418
1000.0000,0.055568
1000.0000,0.057266
1000.0000,0.056195
1000.0000,0.052586
1000.0000,0.053738
1000.0000,0.057008
1000.0000,0.060016
1000.0000,0.061820
1010.0000,0.063102
1010.0000,0.065477
1010.0000,0.064011
1010.0000,0.064147
1010.0000,0.062065
1010.0000,0.057760
1010.0000,0.056491
1010.0000,0.056634
1010.0000,0.057692
1010.0000,0.058222
1010.0000,0.060604
1010.0000,0.061775
1010.0000,0.060310
1010.0000,0.061644
1010.0000,0.061774
1010.0000,0.059261
1010.0000,0.056224
1010.0000,0.056224
1010.0000,0.058318
1010.0000,0.061063
1010.0000,0.063028
1020.0000,0.064212
1020.0000,0.064614
1020.0000,0.064233
1020.0000,0.063067
1020.0000,0.061115
1020.0000,0.058375
1020.0000,0.057229
1020.0000,0.057933
1020.0000,0.058636
1020.0000,0.057489
1020.0000,0.055690
1020.0000,0.053500
1020.0000,0.051179
1020.0000,0.048989
1020.0000,0.047190
1020.0000,0.046043
1020.0000,0.044865
1020.0000,0.046039
1020.0000,0.047193
1020.0000,0.049941
1020.0000,0.051907
1030.0000,0.053092
1030.0000,0.053493
1030.0000,0.053109
1030.0000,0.052883
1030.0000,0.050690
1030.0000,0.045849
1030.0000,0.043128
1030.0000,0.041844
1030.0000,0.043203
1030.0000,0.042968
1030.0000,0.041395
1030.0000,0.040871
1030.0000,0.041395
1030.0000,0.042968
1030.0000,0.043203
1030.0000,0.041839
1030.0000,0.043124
1030.0000,0.045851
1030.0000,0.049758
1030.0000,0.053143
1040.0000,0.053354
1040.0000,0.054639
1040.0000,0.055794
1040.0000,0.056555
1040.0000,0.056660
1040.0000,0.056791
1040.0000,0.056004
1040.0000,0.056682
1040.0000,0.056709
1040.0000,0.056347
1040.0000,0.054413
1040.0000,0.051169
1040.0000,0.048318
1040.0000,0.046124
1040.0000,0.044846
1040.0000,0.044746
1040.0000,0.044642
1040.0000,0.045740
1040.0000,0.046183
1040.0000,0.045055
1040.0000,0.042881
1050.0000,0.037797
1050.0000,0.033396
1050.0000,0.029257
1050.0000,0.025906
1050.0000,0.023865
1050.0000,0.023659
1050.0000,0.023423
1050.0000,0.024365
1050.0000,0.025307
1050.0000,0.025072
1050.0000,0.023920
1050.0000,0.022113
1050.0000,0.019914
1050.0000,0.017584
1050.0000,0.015384
1050.0000,0.013578
1050.0000,0.011481
1050.0000,0.011481
1050.0000,0.013578
1050.0000,0.015389
1050.0000,0.017593
1060.0000,0.019928
1060.0000,0.022132
1060.0000,0.023943
1060.0000,0.025097
1060.0000,0.025333
1060.0000,0.024389
1060.0000,0.024389
1060.0000,0.025333
1060.0000,0.024152
1060.0000,0.024179
1060.0000,0.022342
1060.0000,0.021030
1060.0000,0.020243
1060.0000,0.019981
1060.0000,0.020243
1060.0000,0.021030
1060.0000,0.023287
1060.0000,0.025831
1060.0000,0.024414
1060.0000,0.022631
1060.0000,0.017674
