wavenumber_cm1,absorbance
2141.1659,0.006975
2143.0949,0.007134
2145.0239,0.007386
2146.9528,0.007661
2148.8818,0.007649
2150.8100,0.007229
2152.7390,0.006847
2154.6680,0.006547
2156.5969,0.006190
2158.5259,0.006268
2160.4549,0.006472
2162.3839,0.006595
2164.3129,0.006751
2166.2418,0.006778
2168.1708,0.006528
2170.1000,0.006043
2172.0290,0.005751
2173.9580,0.005071
2175.8869,0.004254
2177.8159,0.004091
2179.7449,0.004111
2181.6739,0.004156
2183.6029,0.004353
2185.5318,0.004589
2187.4608,0.004422
2189.3900,0.004127
2191.3190,0.003794
2193.2480,0.003053
2195.1769,0.002442
2197.1059,0.002280
2199.0349,0.002357
2200.9639,0.002286
2202.8929,0.002049
2204.8218,0.001642
2206.7508,0.001003
2208.6800,0.000942
2210.6090,0.001141
2212.5380,0.001374
2214.4669,0.002021
2216.3959,0.002698
2218.3249,0.003396
2220.2539,0.003784
2222.1829,0.003811
2224.1118,0.003625
2226.0408,0.003226
2227.9700,0.003047
2229.8990,0.002915
2231.8280,0.002708
2233.7569,0.002848
2235.6859,0.003158
2237.6149,0.003376
2239.5439,0.003595
2241.4729,0.003783
2243.4018,0.004063
2245.3308,0.004431
2247.2590,0.005216
2249.1880,0.006171
2251.1170,0.006876
2253.0459,0.007710
2254.9749,0.008370
2256.9039,0.008574
2258.8329,0.009286
2260.7619,0.010235
2262.6908,0.011022
2264.6198,0.011951
2266.5490,0.013053
2268.4780,0.014493
2270.4070,0.016097
2272.3359,0.017851
2274.2649,0.019587
2276.1939,0.021602
2278.1229,0.024685
2280.0519,0.028285
2281.9808,0.031914
2283.9098,0.035856
2285.8390,0.040442
2287.7680,0.045979
2289.6970,0.052025
2291.6259,0.058829
2293.5549,0.066542
2295.4839,0.075128
2297.4129,0.084389
2299.3419,0.094324
2301.2708,0.104752
2303.1998,0.115623
2305.1290,0.126443
2307.0580,0.136533
2308.9870,0.146246
2310.9159,0.156235
2312.8449,0.166317
2314.7739,0.175637
2316.7029,0.183932
2318.6319,0.191021
2320.5608,0.196287
2322.4898,0.200493
2324.4180,0.203513
2326.3470,0.204326
2328.2760,0.202857
2330.2049,0.199451
2332.1339,0.195415
2334.0629,0.191727
2335.9919,0.188615
2337.9209,0.185844
2339.8498,0.181405
2341.7788,0.174512
2343.7080,0.167132
2345.6370,0.161772
2347.5660,0.160580
2349.4949,0.165127
2351.4239,0.176274
2353.3529,0.193280
2355.2819,0.214377
2357.2109,0.236209
2359.1398,0.253109
2361.0688,0.262443
2362.9980,0.265595
2364.9270,0.264226
2366.8560,0.258503
2368.7849,0.248177
2370.7139,0.232904
2372.6429,0.212991
2374.5719,0.189977
2376.5009,0.164483
2378.4298,0.137376
2380.3588,0.110106
2382.2880,0.084397
2384.2170,0.062204
2386.1460,0.043670
2388.0749,0.028853
2390.0039,0.017913
2391.9329,0.010524
2393.8619,0.006018
2395.7909,0.003715
2397.7198,0.003021
2399.6488,0.003138
2401.5780,0.003489
2403.5070,0.003744
2405.4360,0.003357
2407.3649,0.002977
2409.2939,0.002635
2411.2229,0.002368
2413.1519,0.002265
2415.0809,0.002547
2417.0098,0.003378
2418.9388,0.004098
2420.8670,0.004380
