wavenumber_cm1,absorbance
707.2653,0.061023
707.7474,0.050691
708.2295,0.041659
708.7116,0.034474
709.1937,0.029560
709.6758,0.027152
710.1580,0.027215
710.6401,0.029459
711.1222,0.033388
711.6043,0.038341
712.0864,0.043502
712.5685,0.048923
713.0507,0.054538
713.5328,0.059747
714.0149,0.064103
714.4970,0.067320
714.9791,0.069286
715.4612,0.070060
715.9434,0.069836
716.4255,0.068891
716.9076,0.067504
717.3897,0.065879
717.8718,0.064080
718.3539,0.062063
718.8361,0.060056
719.3182,0.058348
719.8003,0.057217
720.2824,0.056848
720.7645,0.057284
721.2466,0.058404
721.7288,0.059967
722.2109,0.061680
722.6930,0.063284
723.1751,0.064617
723.6572,0.065642
724.1393,0.066415
724.6215,0.067042
725.1036,0.067621
725.5857,0.068213
726.0678,0.068831
726.5499,0.069456
727.0320,0.070061
727.5142,0.070626
727.9963,0.071143
728.4784,0.071614
728.9605,0.072037
729.4426,0.072405
729.9247,0.072709
730.4069,0.072944
730.8890,0.073117
731.3711,0.073249
731.8532,0.073368
732.3353,0.073491
732.8174,0.073621
733.2996,0.073702
733.7817,0.073614
734.2638,0.073586
734.7459,0.073774
735.2280,0.074266
735.7101,0.075075
736.1923,0.076144
736.6744,0.077348
737.1565,0.078515
737.6386,0.079451
738.1207,0.079972
738.6028,0.080023
739.0850,0.079915
739.5671,0.079811
740.0492,0.079867
740.5313,0.080201
741.0134,0.080882
741.4955,0.081936
741.9777,0.083352
742.4598,0.085100
742.9419,0.087136
743.4240,0.089402
743.9061,0.091830
744.3882,0.094333
744.8704,0.096809
745.3525,0.099145
745.8346,0.101225
746.3167,0.102930
746.7988,0.104149
747.2809,0.104787
747.7631,0.104785
748.2452,0.104154
748.7273,0.103006
749.2094,0.101574
749.6915,0.100207
750.1736,0.099322
750.6558,0.099243
751.1379,0.100317
751.6200,0.102784
752.1021,0.106687
752.5842,0.111840
753.0663,0.117858
753.5485,0.124234
754.0306,0.130442
754.5127,0.136017
754.9948,0.140604
755.4769,0.143961
755.9590,0.146132
756.4412,0.147288
756.9233,0.147659
757.4054,0.147471
757.8875,0.146922
758.3696,0.146151
758.8517,0.145256
759.3339,0.144302
759.8160,0.143329
760.2981,0.142355
760.7802,0.141374
761.2623,0.140372
761.7444,0.139328
762.2266,0.138231
762.7087,0.137085
763.1908,0.135895
763.6729,0.134681
764.1550,0.133463
764.6371,0.132247
765.1193,0.131026
765.6014,0.129772
766.0835,0.128449
766.5656,0.127019
767.0477,0.125454
767.5298,0.123736
768.0120,0.121860
768.4941,0.119824
768.9762,0.117632
769.4583,0.115290
769.9404,0.112816
770.4225,0.110248
770.9047,0.107648
771.3868,0.105104
771.8689,0.102717
772.3510,0.100584
772.8331,0.098779
773.3152,0.096388
773.7974,0.094510
774.2795,0.094248
774.7616,0.096280
775.2437,0.100781
775.7258,0.107314
776.2079,0.114711
776.6901,0.121827
777.1722,0.127547
777.6543,0.130794
778.1364,0.130526
778.6185,0.128128
779.1006,0.124505
779.5828,0.120383
780.0649,0.116254
780.5470,0.112204
781.0291,0.107967
781.5112,0.103559
781.9933,0.098987
782.4755,0.094262
782.9576,0.089398
783.4397,0.084418
783.9218,0.079355
784.4039,0.074252
784.8860,0.069172
785.3682,0.064203
785.8503,0.059466
786.3324,0.055119
786.8145,0.051343
787.2966,0.048323
787.7787,0.046219
788.2609,0.045133
788.7430,0.045092
789.2251,0.046043
789.7072,0.047868
790.1893,0.050413
790.6714,0.053518
791.1536,0.057050
791.6357,0.060918
792.1178,0.065075
792.5999,0.069507
793.0820,0.074212
793.5641,0.079175
794.0463,0.084341
794.5284,0.089605
795.0105,0.094807
795.4926,0.099750
795.9747,0.104224
796.4568,0.108046
796.9390,0.111096
797.4211,0.113339
797.9032,0.114837
798.3853,0.115735
798.8674,0.116232
799.3495,0.116546
799.8317,0.116874
800.3138,0.117366
800.7959,0.118105
801.2780,0.119107
801.7601,0.120323
802.2422,0.121660
802.7244,0.122994
