wavenumber_cm1,absorbance
1210.0000,0.008692
1211.0000,0.007540
1212.0000,0.006340
1213.0000,0.005372
1214.0000,0.004496
1215.0000,0.003793
1216.0000,0.003330
1217.0000,0.003102
1218.0000,0.003030
1219.0000,0.003136
1220.0000,0.003362
1221.0000,0.003708
1222.0000,0.004139
1223.0000,0.004647
1224.0000,0.005195
1225.0000,0.005785
1226.0000,0.006449
1227.0000,0.007224
1228.0000,0.008141
1229.0000,0.009223
1230.0000,0.010461
1231.0000,0.011877
1232.0000,0.013429
1233.0000,0.014936
1234.0000,0.016497
1235.0000,0.018255
1236.0000,0.020286
1237.0000,0.022692
1238.0000,0.025510
1239.0000,0.028752
1240.0000,0.032340
1241.0000,0.036199
1242.0000,0.040217
1243.0000,0.044130
1244.0000,0.048002
1245.0000,0.051776
1246.0000,0.055492
1247.0000,0.058959
1248.0000,0.062037
1249.0000,0.064666
1250.0000,0.066834
1251.0000,0.068495
1252.0000,0.069835
1253.0000,0.071043
1254.0000,0.072266
1255.0000,0.073772
1256.0000,0.075559
1257.0000,0.078585
1258.0000,0.082640
1259.0000,0.087426
1260.0000,0.092794
1261.0000,0.098382
1262.0000,0.103334
1263.0000,0.109115
1264.0000,0.115347
1265.0000,0.122689
1266.0000,0.132477
1267.0000,0.146610
1268.0000,0.163555
1269.0000,0.181653
1270.0000,0.199452
1271.0000,0.215235
1272.0000,0.226885
1273.0000,0.236104
1274.0000,0.243597
1275.0000,0.251760
1276.0000,0.263205
1277.0000,0.279489
1278.0000,0.300290
1279.0000,0.325233
1280.0000,0.353823
1281.0000,0.385072
1282.0000,0.417159
1283.0000,0.454631
